test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
FBtr0113347	FBgn0043005	-	3R:23696371-23699027	young	old	OK	3.85677	2.58839	-0.575337	-1.20393	0.0001	0.000982907	yes
FBtr0273361	FBgn0039315	-	3R:25287473-25288930	young	old	OK	2.21673	3.58855	0.694967	1.17969	0.0001	0.000982907	yes
FBtr0290081	FBgn0000256	-	2L:3872645-3902860	young	old	OK	3.96406	1.63792	-1.27512	-1.38349	0.0001	0.000982907	yes
FBtr0299633	FBgn0259170	-	X:10266791-10325958	young	old	OK	15.487	10.504	-0.560118	-1.09813	0.0001	0.000982907	yes
FBtr0299736	FBgn0259219	-	2R:13260100-13266336	young	old	OK	14.0162	3.25813	-2.10498	-1.76709	0.0001	0.000982907	yes
FBtr0301297	FBgn0037261	-	3R:4638009-4641838	young	old	OK	37.7271	26.1633	-0.528054	-1.27146	0.0001	0.000982907	yes
FBtr0301655	FBgn0013334	-	3R:15935099-15962124	young	old	OK	164.218	100.904	-0.702632	-1.2116	0.0001	0.000982907	yes
FBtr0301944	FBgn0250910	-	3R:12511569-12548229	young	old	OK	10.9454	6.36798	-0.781414	-1.37676	0.0001	0.000982907	yes
FBtr0302731	FBgn0261563	-	2L:14263026-14328262	young	old	OK	0.88318	0.290155	-1.60588	-1.57971	0.0001	0.000982907	yes
FBtr0303103	FBgn0035260	-	3L:1674708-1715541	young	old	OK	2.13169	1.38046	-0.626854	-1.19169	0.0001	0.000982907	yes
FBtr0303931	FBgn0262035	-	3L:230970-231604	young	old	OK	7.08275	11.7801	0.733973	1.22794	0.0001	0.000982907	yes
FBtr0304053	FBgn0260965	-	3L:12814253-12824650	young	old	OK	2.63978	4.79693	0.861695	1.33607	0.0001	0.000982907	yes
FBtr0304060	FBgn0265988	-	3L:1950305-1970079	young	old	OK	15.1749	19.3404	0.349932	1.13636	0.0001	0.000982907	yes
FBtr0304124	FBgn0262141	-	2R:22665645-22666764	young	old	OK	2.77439	8.00735	1.52915	1.27237	0.0001	0.000982907	yes
FBtr0305992	FBgn0022959	-	3L:12121273-12125150	young	old	OK	100.268	125.465	0.323423	1.13258	0.0001	0.000982907	yes
FBtr0307904	FBgn0027291	-	X:19518427-19521810	young	old	OK	129.552	89.7299	-0.529871	-1.12066	0.0001	0.000982907	yes
FBtr0308589	FBgn0085390	-	2R:7832170-7885982	young	old	OK	16.3834	12.6057	-0.378158	-1.1194	0.0001	0.000982907	yes
FBtr0308810	FBgn0046692	-	2R:4546690-4565281	young	old	OK	43.3393	31.5436	-0.458326	-1.13041	0.0001	0.000982907	yes
FBtr0310444	FBgn0030218	-	X:10596121-10620190	young	old	OK	48.8818	29.3659	-0.735152	-1.13515	0.0001	0.000982907	yes
FBtr0329931	FBgn0011259	-	2L:8542146-8672041	young	old	OK	19.7403	13.5742	-0.540279	-1.16416	0.0001	0.000982907	yes
FBtr0329983	FBgn0031683	-	2L:5096226-5100288	young	old	OK	22.1546	14.5402	-0.607559	-1.08625	0.0001	0.000982907	yes
FBtr0330124	FBgn0085447	-	3L:5657912-5749599	young	old	OK	107.015	72.6824	-0.558136	-1.1928	0.0001	0.000982907	yes
FBtr0330275	FBgn0263995	-	3R:17919831-18018892	young	old	OK	27.0095	16.2701	-0.731239	-1.18596	0.0001	0.000982907	yes
FBtr0330417	FBgn0264006	-	3L:13867413-13903236	young	old	OK	75.7206	59.49	-0.348038	-1.09797	0.0001	0.000982907	yes
FBtr0331459	FBgn0085294	-	3L:3268460-3268994	young	old	OK	7.14124	12.2619	0.779938	1.19375	0.0001	0.000982907	yes
FBtr0333161	FBgn0052000	-	4:132219-143123	young	old	OK	140.625	98.2795	-0.516891	-1.13678	0.0001	0.000982907	yes
FBtr0333219	FBgn0037153	-	3L:22136089-22247702	young	old	OK	13.7098	10.6736	-0.361154	-1.29011	0.0001	0.000982907	yes
FBtr0334960	FBgn0051313	-	3R:14565926-14567429	young	old	OK	25.1207	43.1728	0.781246	1.27711	0.0001	0.000982907	yes
FBtr0337012	FBgn0039254	-	3R:24945236-24947400	young	old	OK	4.77389	7.29505	0.611752	1.14745	0.0001	0.000982907	yes
FBtr0339141	FBgn0039770	-	3R:30435176-30443599	young	old	OK	9.27497	6.87486	-0.432011	-1.0611	0.0001	0.000982907	yes
FBtr0339447	FBgn0030581	-	X:14826866-14832033	young	old	OK	7.31164	4.78873	-0.610552	-1.085	0.0001	0.000982907	yes
FBtr0340254	FBgn0032652	-	2L:17591314-17604387	young	old	OK	78.6474	41.0262	-0.938854	-1.21708	0.0001	0.000982907	yes
FBtr0342629	FBgn0265808	-	2L:12571159-12571606	young	old	OK	8.12838	4.06819	-0.99858	-1.2628	0.0001	0.000982907	yes
FBtr0343361	FBgn0040344	-	X:808216-927975	young	old	OK	33.4477	24.0489	-0.475935	-1.12479	0.0001	0.000982907	yes
FBtr0343771	FBgn0032798	-	2L:19518823-19526368	young	old	OK	10.5477	7.60711	-0.471504	-1.23297	0.0001	0.000982907	yes
FBtr0343918	FBgn0266251	-	3R:18374535-18376497	young	old	OK	1.38461	2.15859	0.640614	1.05483	0.0001	0.000982907	yes
FBtr0344073	FBgn0266348	-	X:22657323-22797682	young	old	OK	4.84332	2.62472	-0.883833	-1.34523	0.0001	0.000982907	yes
FBtr0344111	FBgn0016975	-	X:22980721-23004648	young	old	OK	26.6833	11.728	-1.18598	-1.24811	0.0001	0.000982907	yes
FBtr0344405	FBgn0266418	-	3R:22639807-22683827	young	old	OK	14.0335	11.0543	-0.344262	-1.04681	0.0001	0.000982907	yes
FBtr0346908	FBgn0263413	-	3R:10093760-10101356	young	old	OK	0.652839	1.30157	0.995458	1.19285	0.0001	0.000982907	yes
FBtr0347064	FBgn0036714	-	3L:17351821-17358056	young	old	OK	0.170386	3.21411	4.23754	2.18049	0.0001	0.000982907	yes
FBtr0472597	FBgn0039309	-	3R:25270208-25273267	young	old	OK	30.9234	18.3902	-0.749763	-1.36276	0.0001	0.000982907	yes
FBtr0070498	FBgn0024973	-	X:2714078-2720327	young	old	OK	5.05722	7.079	0.485202	1.10235	0.00015	0.00142024	yes
FBtr0070881	FBgn0052750	-	X:6194736-6196439	young	old	OK	0.510465	0.171846	-1.5707	-1.27983	0.00015	0.00142024	yes
FBtr0072619	FBgn0035179	-	3L:993982-995703	young	old	OK	8.78662	6.32774	-0.473619	-1.11618	0.00015	0.00142024	yes
FBtr0072812	FBgn0025725	-	3L:1641065-1645199	young	old	OK	14.0755	18.839	0.420533	1.03656	0.00015	0.00142024	yes
FBtr0074079	FBgn0040285	-	X:15446178-15449883	young	old	OK	55.3882	69.1523	0.320197	1.15204	0.00015	0.00142024	yes
FBtr0074192	FBgn0030691	-	X:15780397-15783710	young	old	OK	0.569451	0.988856	0.796188	1.10441	0.00015	0.00142024	yes
FBtr0075968	FBgn0004926	-	3L:12521128-12526731	young	old	OK	38.5133	54.8493	0.510118	1.07957	0.00015	0.00142024	yes
FBtr0075985	FBgn0036282	-	3L:12399538-12401935	young	old	OK	0.45122	0.861331	0.932735	1.14899	0.00015	0.00142024	yes
FBtr0076001	FBgn0027843	-	3L:12177600-12183347	young	old	OK	25.21	37.9346	0.58952	1.15451	0.00015	0.00142024	yes
FBtr0077986	FBgn0031305	-	2L:1129315-1134098	young	old	OK	156.975	123.733	-0.343298	-1.14087	0.00015	0.00142024	yes
FBtr0078015	FBgn0010583	-	2L:825968-833241	young	old	OK	30.8614	24.651	-0.324154	-1.08409	0.00015	0.00142024	yes
FBtr0078179	FBgn0036975	-	3L:20348354-20356632	young	old	OK	46.5698	28.6566	-0.700527	-1.22782	0.00015	0.00142024	yes
FBtr0078489	FBgn0037141	-	3L:21934703-21941812	young	old	OK	1.89369	2.93826	0.633758	1.1401	0.00015	0.00142024	yes
FBtr0079095	FBgn0000318	-	2L:5520134-5523898	young	old	OK	31.0884	44.4662	0.516333	1.06408	0.00015	0.00142024	yes
FBtr0079606	FBgn0032025	-	2L:8346619-8351112	young	old	OK	25.8182	33.5251	0.376857	1.11664	0.00015	0.00142024	yes
FBtr0079651	FBgn0032032	-	2L:8377034-8378206	young	old	OK	32.9393	25.0981	-0.392231	-1.14848	0.00015	0.00142024	yes
FBtr0080036	FBgn0086347	-	2L:10491813-10507015	young	old	OK	1.2861	3.20765	1.31852	1.10291	0.00015	0.00142024	yes
FBtr0080285	FBgn0032390	-	2L:11989935-11992848	young	old	OK	1.77851	5.49682	1.62793	1.43151	0.00015	0.00142024	yes
FBtr0082404	FBgn0037896	-	3R:11419375-11421693	young	old	OK	11.3795	17.2311	0.598584	1.28296	0.00015	0.00142024	yes
FBtr0082418	FBgn0037924	-	3R:11628758-11633206	young	old	OK	4.09761	5.4316	0.406594	1.14564	0.00015	0.00142024	yes
FBtr0084440	FBgn0039102	-	3R:23684056-23688147	young	old	OK	43.9914	56.4399	0.359493	1.20164	0.00015	0.00142024	yes
FBtr0084958	FBgn0002609	-	3R:26021822-26023127	young	old	OK	1.45158	0.785354	-0.886206	-1.0757	0.00015	0.00142024	yes
FBtr0085270	FBgn0039557	-	3R:27919843-27921089	young	old	OK	1.75515	2.89674	0.722836	1.10262	0.00015	0.00142024	yes
FBtr0086057	FBgn0033038	-	2R:5757661-5760407	young	old	OK	8.69268	11.6009	0.416363	1.05897	0.00015	0.00142024	yes
FBtr0086627	FBgn0034401	-	2R:18846857-18850599	young	old	OK	7.17236	9.35849	0.383828	1.1528	0.00015	0.00142024	yes
FBtr0086671	FBgn0063497	-	2R:18400712-18401467	young	old	OK	14.0664	19.4441	0.467076	1.08494	0.00015	0.00142024	yes
FBtr0087242	FBgn0034087	-	2R:16186583-16196333	young	old	OK	23.6375	18.8965	-0.322962	-1.0961	0.00015	0.00142024	yes
FBtr0087254	FBgn0265605	-	2R:16107439-16110017	young	old	OK	217.285	172.228	-0.335269	-1.06061	0.00015	0.00142024	yes
FBtr0088099	FBgn0003396	-	2R:11135922-11217394	young	old	OK	4.1088	6.30208	0.617112	1.06779	0.00015	0.00142024	yes
FBtr0088360	FBgn0028426	-	2R:10307029-10309794	young	old	OK	3.98332	5.42664	0.446089	1.11496	0.00015	0.00142024	yes
FBtr0088899	FBgn0033225	-	2R:7810067-7812028	young	old	OK	9.82767	12.7158	0.371706	1.05309	0.00015	0.00142024	yes
FBtr0089367	FBgn0000303	-	3R:18705500-18732344	young	old	OK	39.5278	24.727	-0.676783	-1.10994	0.00015	0.00142024	yes
FBtr0089517	FBgn0000083	-	3R:21065240-21073319	young	old	OK	53.3684	82.3657	0.626059	1.08427	0.00015	0.00142024	yes
FBtr0091787	FBgn0061361	-	2R:20641741-20643785	young	old	OK	3.85109	6.26147	0.701234	1.1915	0.00015	0.00142024	yes
FBtr0100660	FBgn0259984	-	2L:13550138-13639411	young	old	OK	21.9426	17.5312	-0.323807	-1.10509	0.00015	0.00142024	yes
FBtr0112421	FBgn0085257	-	2R:11651856-11652339	young	old	OK	37.7402	51.0829	0.436738	1.02814	0.00015	0.00142024	yes
FBtr0114564	FBgn0034817	-	2R:23074822-23079038	young	old	OK	2.31594	3.4076	0.557157	1.12911	0.00015	0.00142024	yes
FBtr0273349	FBgn0035921	-	3L:8644915-8646822	young	old	OK	5.37558	0.918123	-2.54966	-2.10608	0.00015	0.00142024	yes
FBtr0290307	FBgn0250868	-	2R:17572828-17573330	young	old	OK	67.6432	91.2068	0.431196	1.19362	0.00015	0.00142024	yes
FBtr0299637	FBgn0267337	-	3R:7272616-7309629	young	old	OK	5.74795	3.98017	-0.530219	-1.08792	0.00015	0.00142024	yes
FBtr0299698	FBgn0259210	-	2R:24415409-24428387	young	old	OK	12.9639	8.38667	-0.62833	-1.21363	0.00015	0.00142024	yes
FBtr0299964	FBgn0259711	-	2R:21666686-21669916	young	old	OK	7.05147	19.0931	1.43705	1.28625	0.00015	0.00142024	yes
FBtr0300582	FBgn0260027	-	3L:18667360-18668135	young	old	OK	14.773	10.2697	-0.524563	-1.06201	0.00015	0.00142024	yes
FBtr0302350	FBgn0261429	-	2R:5363252-5367357	young	old	OK	0.05645	2.40923	5.41545	4.10766	0.00015	0.00142024	yes
FBtr0303989	FBgn0033889	-	2R:13972983-13980165	young	old	OK	15.7644	23.548	0.578937	1.22349	0.00015	0.00142024	yes
FBtr0304693	FBgn0039300	-	3R:25245954-25247514	young	old	OK	661.315	820.54	0.311235	1.08203	0.00015	0.00142024	yes
FBtr0304798	FBgn0028408	-	2R:9291855-9302821	young	old	OK	9.35814	5.91719	-0.66131	-1.08043	0.00015	0.00142024	yes
FBtr0307051	FBgn0031571	-	2L:3787166-3802726	young	old	OK	4.88697	10.5081	1.10448	1.2984	0.00015	0.00142024	yes
FBtr0308837	FBgn0263397	-	2R:14276129-14300095	young	old	OK	28.2726	15.9875	-0.822461	-1.09072	0.00015	0.00142024	yes
FBtr0309225	FBgn0051973	-	2L:25401-65404	young	old	OK	2.2314	1.15149	-0.954451	-1.14819	0.00015	0.00142024	yes
FBtr0310433	FBgn0086674	-	X:13563822-13593224	young	old	OK	41.0382	33.1176	-0.30937	-1.11551	0.00015	0.00142024	yes
FBtr0310610	FBgn0028996	-	4:598554-607649	young	old	OK	65.5756	46.0825	-0.508941	-1.14358	0.00015	0.00142024	yes
FBtr0330200	FBgn0031375	-	2L:1950238-1970362	young	old	OK	1.59489	0.712529	-1.16244	-1.37726	0.00015	0.00142024	yes
FBtr0330233	FBgn0028371	-	2R:22717320-22740459	young	old	OK	9.63443	12.7753	0.407081	1.09201	0.00015	0.00142024	yes
FBtr0331686	FBgn0027109	-	3R:16609219-16611325	young	old	OK	7.05427	17.3598	1.29918	1.16287	0.00015	0.00142024	yes
FBtr0332317	FBgn0032785	-	2L:19454255-19457723	young	old	OK	13.4059	18.4012	0.456928	1.13113	0.00015	0.00142024	yes
FBtr0332898	FBgn0030183	-	X:10086526-10212374	young	old	OK	23.3591	12.7262	-0.876185	-1.13385	0.00015	0.00142024	yes
FBtr0332992	FBgn0040372	-	X:245977-254650	young	old	OK	8.07426	6.0107	-0.425796	-1.14756	0.00015	0.00142024	yes
FBtr0334568	FBgn0085412	-	3R:13715206-13764667	young	old	OK	7.8859	5.0354	-0.64717	-1.0933	0.00015	0.00142024	yes
FBtr0334687	FBgn0037750	-	3R:9771794-9774419	young	old	OK	0.770673	1.87039	1.27915	1.43678	0.00015	0.00142024	yes
FBtr0335171	FBgn0250835	-	2L:2591868-2592773	young	old	OK	8.22041	13.6374	0.73029	1.17667	0.00015	0.00142024	yes
FBtr0336717	FBgn0053547	-	3R:17872747-17916578	young	old	OK	36.9588	28.7105	-0.364337	-1.06355	0.00015	0.00142024	yes
FBtr0340007	FBgn0050089	-	2R:15727380-15762044	young	old	OK	13.5764	10.0207	-0.438123	-1.19724	0.00015	0.00142024	yes
FBtr0340310	FBgn0259110	-	X:15946935-15973159	young	old	OK	21.5036	14.753	-0.543572	-1.12546	0.00015	0.00142024	yes
FBtr0342691	FBgn0043534	-	2R:20504250-20505136	young	old	OK	116.077	89.7703	-0.370777	-1.1074	0.00015	0.00142024	yes
FBtr0343990	FBgn0039900	-	4:278684-306481	young	old	OK	51.9064	34.79	-0.577242	-1.05053	0.00015	0.00142024	yes
FBtr0345020	FBgn0033453	-	2R:9842685-9846485	young	old	OK	0.802711	6.69523	3.06018	1.76517	0.00015	0.00142024	yes
FBtr0345402	FBgn0266777	-	3L:10269481-10270353	young	old	OK	1.03152	0.350134	-1.5588	-1.2328	0.00015	0.00142024	yes
FBtr0347146	FBgn0036461	-	3L:14992288-14999666	young	old	OK	19.327	14.6868	-0.396099	-1.18606	0.00015	0.00142024	yes
FBtr0392902	FBgn0265991	-	2R:15762564-15855645	young	old	OK	41.2097	24.7717	-0.734292	-1.24858	0.00015	0.00142024	yes
FBtr0070187	FBgn0040348	-	X:941074-945773	young	old	OK	8.84441	6.7231	-0.395639	-1.04465	0.0002	0.00183776	yes
FBtr0070985	FBgn0029896	-	X:6720003-6739986	young	old	OK	71.2279	92.4991	0.376996	1.07301	0.0002	0.00183776	yes
FBtr0071675	FBgn0266346	-	2R:21691294-21697152	young	old	OK	7.34273	5.37885	-0.44902	-1.07022	0.0002	0.00183776	yes
FBtr0072676	FBgn0011361	-	3L:1329948-1331631	young	old	OK	71.635	51.0136	-0.489782	-1.15354	0.0002	0.00183776	yes
FBtr0074972	FBgn0036887	-	3L:19585092-19586003	young	old	OK	62.6183	46.5608	-0.427468	-1.19838	0.0002	0.00183776	yes
FBtr0075125	FBgn0052195	-	3L:18112958-18121989	young	old	OK	1.34249	2.25563	0.748622	1.09683	0.0002	0.00183776	yes
FBtr0075390	FBgn0053158	-	3L:16419596-16543370	young	old	OK	2.93535	6.56235	1.16068	1.2136	0.0002	0.00183776	yes
FBtr0076136	FBgn0036186	-	3L:11642905-11646033	young	old	OK	0.273618	0.549135	1.005	1.15992	0.0002	0.00183776	yes
FBtr0076516	FBgn0035945	-	3L:8968527-8971752	young	old	OK	9.01656	11.5682	0.359516	1.08918	0.0002	0.00183776	yes
FBtr0076595	FBgn0003149	-	3L:8732857-8745310	young	old	OK	14.2278	4.64749	-1.61419	-1.31242	0.0002	0.00183776	yes
FBtr0077686	FBgn0031473	-	2L:2847631-2855778	young	old	OK	9.9832	5.74177	-0.798006	-1.24229	0.0002	0.00183776	yes
FBtr0078324	FBgn0020294	-	3L:21075580-21131159	young	old	OK	3.43188	2.13798	-0.682751	-1.12082	0.0002	0.00183776	yes
FBtr0078597	FBgn0037414	-	3R:6248993-6251683	young	old	OK	0.594809	0.0202927	-4.87339	-2.38982	0.0002	0.00183776	yes
FBtr0079511	FBgn0041182	-	2L:7693029-7701601	young	old	OK	7.77979	13.3785	0.78211	1.03563	0.0002	0.00183776	yes
FBtr0080046	FBgn0005683	-	2L:10420624-10422780	young	old	OK	0.308433	0.662118	1.10213	1.15405	0.0002	0.00183776	yes
FBtr0080610	FBgn0003255	-	2L:13980125-14001248	young	old	OK	1.8382	1.12709	-0.705693	-1.11471	0.0002	0.00183776	yes
FBtr0080615	FBgn0259896	-	2L:13973157-13976769	young	old	OK	6.81825	13.9393	1.03168	1.14229	0.0002	0.00183776	yes
FBtr0081001	FBgn0027885	-	2L:17474911-17477888	young	old	OK	50.8882	41.1352	-0.306958	-1.09869	0.0002	0.00183776	yes
FBtr0081287	FBgn0284220	-	2L:19447364-19453490	young	old	OK	16.1309	20.0139	0.311176	1.08716	0.0002	0.00183776	yes
FBtr0082851	FBgn0004237	-	3R:13656845-13660531	young	old	OK	16.1758	21.6638	0.421456	1.20502	0.0002	0.00183776	yes
FBtr0082981	FBgn0038243	-	3R:14567610-14568847	young	old	OK	4.94056	8.8225	0.836514	1.14069	0.0002	0.00183776	yes
FBtr0083930	FBgn0051199	-	3R:20740107-20756639	young	old	OK	53.5112	84.8403	0.66491	1.14016	0.0002	0.00183776	yes
FBtr0084264	FBgn0053110	-	3R:22570187-22580392	young	old	OK	21.0475	26.7355	0.345107	1.11236	0.0002	0.00183776	yes
FBtr0084808	FBgn0039293	-	3R:25221588-25224118	young	old	OK	5.78596	7.67434	0.407488	1.07423	0.0002	0.00183776	yes
FBtr0087279	FBgn0050090	-	2R:15689825-15691014	young	old	OK	0.676111	1.43599	1.08671	1.1278	0.0002	0.00183776	yes
FBtr0087854	FBgn0033774	-	2R:12762112-12763825	young	old	OK	0.0384158	0.607851	3.98394	1.9497	0.0002	0.00183776	yes
FBtr0088674	FBgn0027607	-	2R:8944297-8947344	young	old	OK	12.5986	15.8052	0.32713	1.04839	0.0002	0.00183776	yes
FBtr0088749	FBgn0050359	-	2R:8462752-8465092	young	old	OK	31.5102	25.2184	-0.321341	-1.07968	0.0002	0.00183776	yes
FBtr0100411	FBgn0000567	-	3L:17558671-17619325	young	old	OK	4.8796	3.36122	-0.537776	-1.12613	0.0002	0.00183776	yes
FBtr0100473	FBgn0002887	-	2L:8438168-8442342	young	old	OK	2.67695	3.65777	0.45037	1.05766	0.0002	0.00183776	yes
FBtr0100495	FBgn0034518	-	2R:20550333-20552090	young	old	OK	9.47904	6.97349	-0.442861	-1.10384	0.0002	0.00183776	yes
FBtr0110879	FBgn0083968	-	2L:7883281-7887513	young	old	OK	87.7231	65.3306	-0.425197	-1.1437	0.0002	0.00183776	yes
FBtr0110882	FBgn0031374	-	2L:1884621-1944289	young	old	OK	13.3153	24.2748	0.866373	1.27776	0.0002	0.00183776	yes
FBtr0112749	FBgn0085474	-	2R:22647891-22648478	young	old	OK	4.07884	6.99028	0.777193	1.07505	0.0002	0.00183776	yes
FBtr0112790	FBgn0000017	-	3L:16615865-16647882	young	old	OK	7.81621	6.256	-0.321227	-1.09316	0.0002	0.00183776	yes
FBtr0114541	FBgn0034887	-	2R:23681622-23682952	young	old	OK	34.5613	42.9373	0.313076	1.00543	0.0002	0.00183776	yes
FBtr0273298	FBgn0050108	-	2R:17669394-17670000	young	old	OK	13.9481	19.9438	0.515867	1.05823	0.0002	0.00183776	yes
FBtr0299863	FBgn0259242	-	X:6423122-6524323	young	old	OK	4.7527	3.33131	-0.512657	-1.10432	0.0002	0.00183776	yes
FBtr0300127	FBgn0033980	-	2R:14882117-14884046	young	old	OK	127.864	157.581	0.301483	1.06961	0.0002	0.00183776	yes
FBtr0300611	FBgn0003890	-	3R:27967007-27988384	young	old	OK	19.4611	15.1378	-0.362438	-1.07845	0.0002	0.00183776	yes
FBtr0303881	FBgn0051708	-	2L:9051630-9071607	young	old	OK	3.65003	1.54565	-1.2397	-1.49882	0.0002	0.00183776	yes
FBtr0304814	FBgn0262508	-	3L:8576807-8600879	young	old	OK	11.5803	7.33862	-0.658093	-1.10834	0.0002	0.00183776	yes
FBtr0305606	FBgn0266019	-	X:11816897-11837460	young	old	OK	35.3208	27.2214	-0.37578	-1.07662	0.0002	0.00183776	yes
FBtr0306007	FBgn0037723	-	3R:9631640-9637611	young	old	OK	34.8965	19.3673	-0.849461	-1.07998	0.0002	0.00183776	yes
FBtr0306086	FBgn0035600	-	3L:5360210-5362798	young	old	OK	136.739	221.462	0.695635	1.17257	0.0002	0.00183776	yes
FBtr0330254	FBgn0029105	-	2R:23957841-23962577	young	old	OK	19.9686	16.3376	-0.289539	-0.96777	0.0002	0.00183776	yes
FBtr0332826	FBgn0264489	-	3L:9813846-9834345	young	old	OK	156.147	200.691	0.362074	1.18239	0.0002	0.00183776	yes
FBtr0333356	FBgn0036273	-	3L:12277654-12281476	young	old	OK	8.94566	6.54832	-0.450064	-1.10147	0.0002	0.00183776	yes
FBtr0339696	FBgn0262730	-	X:6225646-6236218	young	old	OK	34.9173	25.7698	-0.438261	-1.11604	0.0002	0.00183776	yes
FBtr0342625	FBgn0265831	-	X:13390234-13390560	young	old	OK	3.40613	7.32922	1.10553	1.0775	0.0002	0.00183776	yes
FBtr0342905	FBgn0028546	-	2L:13639446-13642602	young	old	OK	26.6921	34.5973	0.374243	1.08165	0.0002	0.00183776	yes
FBtr0344360	FBgn0266409	-	3R:22726966-22733851	young	old	OK	20.6864	13.9134	-0.572203	-1.13277	0.0002	0.00183776	yes
FBtr0344726	FBgn0037546	-	3R:8059283-8087049	young	old	OK	4.09225	2.4338	-0.749686	-1.15528	0.0002	0.00183776	yes
FBtr0345331	FBgn0004242	-	2L:2772326-2799979	young	old	OK	98.6115	48.8495	-1.01341	-1.10085	0.0002	0.00183776	yes
FBtr0345669	FBgn0266860	-	2R:9445443-9445794	young	old	OK	1.69827	5.21858	1.61959	1.32286	0.0002	0.00183776	yes
FBtr0346310	FBgn0267181	-	X:12611866-12615780	young	old	OK	3.00547	1.3834	-1.11938	-1.20143	0.0002	0.00183776	yes
FBtr0346464	FBgn0032938	-	2L:21262955-21282790	young	old	OK	9.56298	6.15371	-0.636004	-1.09101	0.0002	0.00183776	yes
FBtr0433531	FBgn0033631	-	2R:11380346-11384114	young	old	OK	11.3775	7.65558	-0.571597	-1.07856	0.0002	0.00183776	yes
FBtr0070183	FBgn0040351	-	X:1012778-1046040	young	old	OK	45.012	28.191	-0.675074	-1.01893	0.00025	0.00223134	yes
FBtr0070431	FBgn0013432	-	X:2145135-2149647	young	old	OK	10.82	19.0954	0.819517	1.15955	0.00025	0.00223134	yes
FBtr0072100	FBgn0011296	-	2R:23683376-23687980	young	old	OK	123.877	168.754	0.44602	1.09257	0.00025	0.00223134	yes
FBtr0072150	FBgn0034943	-	2R:23962955-23964641	young	old	OK	11.5019	8.5977	-0.419853	-1.05365	0.00025	0.00223134	yes
FBtr0072315	FBgn0035033	-	2R:24599946-24602367	young	old	OK	8.50602	6.54257	-0.378626	-1.00928	0.00025	0.00223134	yes
FBtr0073005	FBgn0035390	-	3L:3042358-3046812	young	old	OK	40.4227	50.3607	0.317132	1.03379	0.00025	0.00223134	yes
FBtr0073107	FBgn0047135	-	3L:3197862-3199047	young	old	OK	524.259	426.402	-0.298066	-1.03296	0.00025	0.00223134	yes
FBtr0075201	FBgn0036740	-	3L:17620122-17621625	young	old	OK	36.2091	45.392	0.326084	0.993899	0.00025	0.00223134	yes
FBtr0075766	FBgn0250848	-	3L:13994230-13996571	young	old	OK	43.4074	53.3622	0.297876	1.05471	0.00025	0.00223134	yes
FBtr0076239	FBgn0036121	-	3L:11069042-11069864	young	old	OK	3.50288	5.68398	0.698358	1.0401	0.00025	0.00223134	yes
FBtr0076752	FBgn0010406	-	3L:7970587-7974991	young	old	OK	54.2278	68.3447	0.333796	1.06623	0.00025	0.00223134	yes
FBtr0076991	FBgn0020642	-	3L:6144818-6145393	young	old	OK	5.03913	2.63029	-0.93795	-1.09059	0.00025	0.00223134	yes
FBtr0077326	FBgn0031111	-	X:20417920-20418964	young	old	OK	1.30604	2.9031	1.15239	1.20021	0.00025	0.00223134	yes
FBtr0078599	FBgn0037416	-	3R:6260210-6262105	young	old	OK	0.489709	0.102849	-2.25139	-1.51556	0.00025	0.00223134	yes
FBtr0079479	FBgn0267326	-	2L:7710879-7713991	young	old	OK	0.585451	0.208206	-1.49154	-1.22822	0.00025	0.00223134	yes
FBtr0081300	FBgn0032833	-	2L:19958712-19960065	young	old	OK	542.053	435.608	-0.315402	-1.06028	0.00025	0.00223134	yes
FBtr0081822	FBgn0037537	-	3R:8001561-8008110	young	old	OK	90.6659	125.682	0.471141	1.16221	0.00025	0.00223134	yes
FBtr0082883	FBgn0266464	-	3R:13833496-13837991	young	old	OK	11.3155	15.6262	0.465662	1.0829	0.00025	0.00223134	yes
FBtr0083784	FBgn0003011	-	3R:19659747-19663672	young	old	OK	11.2307	8.46208	-0.40837	-1.14091	0.00025	0.00223134	yes
FBtr0084190	FBgn0038922	-	3R:22016390-22019382	young	old	OK	67.4506	55.4452	-0.282768	-1.01094	0.00025	0.00223134	yes
FBtr0084317	FBgn0039024	-	3R:22750900-22794030	young	old	OK	51.5568	91.6153	0.829427	1.13392	0.00025	0.00223134	yes
FBtr0085105	FBgn0039485	-	3R:27101405-27102917	young	old	OK	8.57021	5.96245	-0.523426	-1.06003	0.00025	0.00223134	yes
FBtr0085453	FBgn0013972	-	3R:29682502-29689311	young	old	OK	26.1213	13.4653	-0.955975	-1.05724	0.00025	0.00223134	yes
FBtr0085462	FBgn0039685	-	3R:29716253-29716896	young	old	OK	2.22126	0.870311	-1.35177	-1.17717	0.00025	0.00223134	yes
